candidate_id,item_text,description,provider,giro,source,source_file,folio,siblings,top1_conf,audited,verdict,audit_reason
OQ-02648,FERRUL 3/8,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024863_761757865.xml,24863,"FJX 6-8 TERMINAL RECTO ESPIGA PARA MANGA 3/8; FJX90 6-8 TERMINAL CURVO ESPIGA PARA MANGA 3/8; FITING PVC; TUBULADORA PARA MANGAS 1/2 INCH BARB X BARD (P1200); NIPLE BASE PULSADOR; JUEGO DE SERVICIO-GESTION DE LECHE(C)VAR.,APEX CONTROL VALVE",0.9500,N,,
OQ-02651,HORA TECNICA JM,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024341_761757865.xml,24341,CHAPALETA BOMBA DE LECHE 1.1/1.5; VIAJE TECNICO; HORA TECNICA CAL,0.9500,N,,
OQ-02655,JUNTA PERFILADA P/DEPOSITO VACIO 30,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024760_761757865.xml,24760,KIT DE SERVICIO-MANEJO DE LA LECHE VAR.EasyStart; REPARACION EASY STAR; GRASA LUBRICANTE EASY START 400 G; GUARDACABOS PLASTICO; GUARNICION DE GOMA CILINDRO NUEVO; MOSQUETON,0.9100,N,,
OQ-02656,HORA TECNICA AM,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000025351_761757865.xml,25351,VIAJE TECNICO; VASO METATRON CPL; SERVICIO EMERGENCIA JM,0.9500,N,,
OQ-02660,PISTON CILINDRO PUERTA,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024761_761757865.xml,24761,GRASA LUBRICANTE EASY START 400 G; ORING TAPA CILINDRO PUERTA; RETEN VASTAGO CILINDRO PUERTA; MEMBRANA VISOFLOW METATRON; SELECTOR ABB 2 POSICIONES 1NA C2SS2-10B-10 COMPACTO; Kit pulsador / 1500 h Pulsador Apex M,0.9500,N,,
OQ-02666,MOSQUETON,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024856_761757865.xml,24856,"JUEGO DE SERVICIO-TRANSPORTE DE LECHE(C) VAR M.RECEIVER FLOAT SWITCH; KIT SER 1500H VAL AUT PURGA 50 MM; KIT SERV 4500 H VALVULA RETENCION BBA LECHE 1.5 KW; JUEGO FILTROS DE AIRE VACUREX; FILTRO PULSADOR AUTOP/STIMOP/SIMPLE; KIT PULSADOR/4500 H, STIMOPULS/AUTOPULS APEX",0.9500,N,,
OQ-02667,HORA TECNICA FA,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024861_761757865.xml,24861,RETEN VASTAGO CILINDRO PUERTA; MEMBRANA VISOFLOW METATRON; CORREA BX-70; MANGA 8.5 MM X MT; GUARDAMOTOR ABB 2.5-4 A MS116; JUNTA UNIDAD FINAL AR,0.9500,N,,
OQ-02673,GUIA PARA PIOLA,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024856_761757865.xml,24856,"JUEGO DE SERVICIO-TRANSPORTE DE LECHE(C) VAR M.RECEIVER FLOAT SWITCH; KIT SER 1500H VAL AUT PURGA 50 MM; KIT SERV 4500 H VALVULA RETENCION BBA LECHE 1.5 KW; JUEGO FILTROS DE AIRE VACUREX; FILTRO PULSADOR AUTOP/STIMOP/SIMPLE; KIT PULSADOR/4500 H, STIMOPULS/AUTOPULS APEX",0.9300,N,,
OQ-02674,TAPA DE VALV.DESCARGA/CIERRE/PURGA,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024863_761757865.xml,24863,FJX 6-8 TERMINAL RECTO ESPIGA PARA MANGA 3/8; FJX90 6-8 TERMINAL CURVO ESPIGA PARA MANGA 3/8; FERRUL 3/8; FITING PVC; TUBULADORA PARA MANGAS 1/2 INCH BARB X BARD (P1200); NIPLE BASE PULSADOR,0.9200,N,,
OQ-02679,ORING 233 SUPERIOR PORTA FILTRO HIDRAULICO,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024859_761757865.xml,24859,"KIT PARA SERVICIO TECNICO - LAVADO (C) VAR., Compass Plus 3, P1200; KIT PARA SERVICIO TECNICO-LAVADO (C) VAR CIRCULATION 3-WAY VALVE; ACEITE BOMBAS RPL 1 L.OMEGA FLUID M220; LOBE BLAST 4,75 LT (DETERGENTE BOMBA CL); ACEITE HIDRAULICO 4.7 LT ISO 150; ACEITE HIDRAULICO NUTO H32 19L.",0.9500,N,,
OQ-02680,RETENEDOR DE COPA DE GOMA ICIP,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000025106_761757865.xml,25106,FILTRO DE ESPUMA 180*15 DISCO AIRJET; VIAJE TECNICO; HORA TECNICA FA; SERVICIO EMERGENCIA CAL,0.9500,N,,
OQ-02681,PARTE INFERIOR COLECTOR USADA,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000026055_761757865.xml,26055,,0.9500,N,,
OQ-02682,TUBO CORTO LECHE COLEC. 300 C.C.,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024853_761757865.xml,24853,JUEGO MIRILLAS COLECTOR 300 CC; JUEGO PEZONERAS COLECTOR 300; JUEGO DE SERVICIO-JUEGO DE ORDENO(C) VAR CLASSIC 300 W/O; MANGA DE LECHE 16 MM./MT; MANGA DE LECHE 12 MM.X MT; MANGA DOBLE VACIO TRANSP./MT.,0.9500,N,,
OQ-02684,JUEGO FILTROS DE AIRE VACUREX,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024856_761757865.xml,24856,"JUEGO DE SERVICIO-TRANSPORTE DE LECHE(C) VAR M.RECEIVER FLOAT SWITCH; KIT SER 1500H VAL AUT PURGA 50 MM; KIT SERV 4500 H VALVULA RETENCION BBA LECHE 1.5 KW; FILTRO PULSADOR AUTOP/STIMOP/SIMPLE; KIT PULSADOR/4500 H, STIMOPULS/AUTOPULS APEX; -Juego de servicio - Gestion de leche (C)var.",0.9500,N,,
OQ-02691,VIAJE TECNICO,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024410_761757865.xml,24410,CABLE DE DATOS DP NETB VERDE 2X1/2X0.50+S; SERVICIO EMERGENCIA LH; SERVICIO EMERGENCIA AL,0.9500,N,,
OQ-02725,SPRAY DESLIZANTE,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024758_761757865.xml,24758,JUEGO PEZONERAS MONOBLOCK; JUEGO DE SERVICIO-JUEGO DE ORDENO(C) VAR CLASSIC 300 W/O; TAPA COLECTOR 300 CC. SIN CIERRE; MANGA DE LECHE 16 MM. SILICONA-MT.; MANGA DOBLE VACIO TRANSP./MT.; TUBO CORTO VACIO WESTFALIA,0.9000,N,,
OQ-02743,NEUMATICO 14.9-24 / 8 TELAS,"|NEUMATICO 14.9 X 24 OZKA KNK 50, 14 PR",Tattersall AgroInsumos S.A.,Distribución de Insumos y Maquinaria Agrícola,COMPRAS,DTE_033_000000660962_967754005.xml,660962,"NEUMATICO 14.9-24 / 8 TELAS - |NEUMATICO 14.9 X 24 OZKA KNK 50, 14 PR",0.9000,N,,
OQ-02754,FITING PVC,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024863_761757865.xml,24863,"FJX 6-8 TERMINAL RECTO ESPIGA PARA MANGA 3/8; FJX90 6-8 TERMINAL CURVO ESPIGA PARA MANGA 3/8; FERRUL 3/8; TUBULADORA PARA MANGAS 1/2 INCH BARB X BARD (P1200); NIPLE BASE PULSADOR; JUEGO DE SERVICIO-GESTION DE LECHE(C)VAR.,APEX CONTROL VALVE",0.9400,N,,
OQ-02767,RESORTE VALVULA APEX,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024863_761757865.xml,24863,FJX 6-8 TERMINAL RECTO ESPIGA PARA MANGA 3/8; FJX90 6-8 TERMINAL CURVO ESPIGA PARA MANGA 3/8; FERRUL 3/8; FITING PVC; TUBULADORA PARA MANGAS 1/2 INCH BARB X BARD (P1200); NIPLE BASE PULSADOR,0.9500,N,,
OQ-02772,DUCHA LAVADO TRAMPA 22 LT /67 LT,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024758_761757865.xml,24758,JUEGO PEZONERAS MONOBLOCK; JUEGO DE SERVICIO-JUEGO DE ORDENO(C) VAR CLASSIC 300 W/O; TAPA COLECTOR 300 CC. SIN CIERRE; MANGA DE LECHE 16 MM. SILICONA-MT.; MANGA DOBLE VACIO TRANSP./MT.; SPRAY DESLIZANTE,0.9500,N,,
OQ-02787,PIOLA PERLON RETIRADOR (NEGRA)/ MT,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024760_761757865.xml,24760,KIT DE SERVICIO-MANEJO DE LA LECHE VAR.EasyStart; REPARACION EASY STAR; GRASA LUBRICANTE EASY START 400 G; GUARDACABOS PLASTICO; GUARNICION DE GOMA CILINDRO NUEVO; MOSQUETON,0.9000,N,,
OQ-02793,SERVICIO EMERGENCIA CAL,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024642_761757865.xml,24642,VIAJE TECNICO; SERVICIO EMERGENCIA LH; SERVICIO EMERGENCIA SA; HORA TECNICA LH,0.9500,N,,
OQ-02802,MEMBRANA VISOFLOW METATRON,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024761_761757865.xml,24761,GRASA LUBRICANTE EASY START 400 G; ORING TAPA CILINDRO PUERTA; PISTON CILINDRO PUERTA; RETEN VASTAGO CILINDRO PUERTA; SELECTOR ABB 2 POSICIONES 1NA C2SS2-10B-10 COMPACTO; Kit pulsador / 1500 h Pulsador Apex M,0.9500,N,,
OQ-02807,SERVICIO EMERGENCIA AL,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024410_761757865.xml,24410,CABLE DE DATOS DP NETB VERDE 2X1/2X0.50+S; VIAJE TECNICO; SERVICIO EMERGENCIA LH,0.9000,N,,
OQ-02808,ACEITE HIDRAULICO NUTO H32 19L.,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024859_761757865.xml,24859,"KIT PARA SERVICIO TECNICO - LAVADO (C) VAR., Compass Plus 3, P1200; KIT PARA SERVICIO TECNICO-LAVADO (C) VAR CIRCULATION 3-WAY VALVE; ACEITE BOMBAS RPL 1 L.OMEGA FLUID M220; LOBE BLAST 4,75 LT (DETERGENTE BOMBA CL); ACEITE HIDRAULICO 4.7 LT ISO 150; FILTRO ALTA PRESION HIDRAULICO AR",0.9500,N,,
OQ-02864,BOTON PULSADOR C/CAPUCHON 22MM ROJO,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000025352_761757865.xml,25352,VIAJE TECNICO; HORA TECNICA CAL; SERVICIO EMERGENCIA CAL,0.8500,N,,
OQ-02878,KIT SER 1500H VALVULA AUT. DE PURGA 40 MM.,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024759_761757865.xml,24759,"CODO GOMA 50*40*12; COPLA DE GOMA 40 MM.; COPLA GOMA 50 MM.; CURVA DE GOMA 50 MM; ORING RACOR SMS 50,8 MM; ORING RACOR 70 MM",0.8000,N,,
OQ-02904,TAPA COLECTOR 300 CC. SIN CIERRE,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024758_761757865.xml,24758,JUEGO PEZONERAS MONOBLOCK; JUEGO DE SERVICIO-JUEGO DE ORDENO(C) VAR CLASSIC 300 W/O; MANGA DE LECHE 16 MM. SILICONA-MT.; MANGA DOBLE VACIO TRANSP./MT.; SPRAY DESLIZANTE; TUBO CORTO VACIO WESTFALIA,0.9200,N,,
OQ-02912,INCORPORADOR,,AGRÍCOLA J-S-E LIMITADA,ACTIVIDADES APOYO AGRICULTURA,COMPRAS,DTE_033_000000000328_769874577.xml,328,,0.9000,N,,
OQ-02913,"JUEGO DE SERVICIO-GESTION DE LECHE CE VAR.,METATRON W",,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024762_761757865.xml,24762,SOPORTE PARA FILTRO 40 MM.; VIAJE TECNICO; HORA TECNICA JM,0.9500,N,,
OQ-02915,JUEGO DE SERVICIO-TRANSPORTE DE LECHE(C) VAR SANITARY TRAP 22,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024758_761757865.xml,24758,JUEGO PEZONERAS MONOBLOCK; JUEGO DE SERVICIO-JUEGO DE ORDENO(C) VAR CLASSIC 300 W/O; TAPA COLECTOR 300 CC. SIN CIERRE; MANGA DE LECHE 16 MM. SILICONA-MT.; MANGA DOBLE VACIO TRANSP./MT.; SPRAY DESLIZANTE,0.9500,N,,
OQ-02926,JUEGO MIRILLAS COLECTOR 300 CC,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024853_761757865.xml,24853,JUEGO PEZONERAS COLECTOR 300; JUEGO DE SERVICIO-JUEGO DE ORDENO(C) VAR CLASSIC 300 W/O; MANGA DE LECHE 16 MM./MT; MANGA DE LECHE 12 MM.X MT; MANGA DOBLE VACIO TRANSP./MT.; SPRAY DESLIZANTE,0.9500,N,,
OQ-02927,STIHL FERRETERIA LIMA PLANA 6 PULG,STIHL FERRETERIA LIMA PLANA 6 PULG,COMERCIAL COPIAPO LTDA,VENTA DE MAQUINARIAS Y REPUESTOS AGRICOLAS,COMPRAS,DTE_033_000000057926_797487708.xml,57926,STIHL CADENA 325 1 6 RSUPER - STIHL CADENA 325 1 6 RSUPER; STIHL ACEITE CADENA BIODEGRADABLE 1LT - STIHL ACEITE CADENA BIODEGRADABLE 1LT; STIHL FERRETERIA LIMA PLANA 6 PULG - STIHL FERRETERIA LIMA PLANA 6 PULG; STIHL ACEITE MEZCLA STIHL 1LTS - STIHL ACEITE MEZCLA STIHL 1LTS,0.9200,N,,
OQ-02933,FILTRO ACEITE DE MOTOR,,SOCIEDAD TOROYO LTDA,ACTIVIDADES DE APOYO A LA AGRICULTURA,COMPRAS,DTE_033_000000012439_761491156.xml,12439,Eurodiesel plus 15W40 CK4 19 lts; KM Y TRASLADO PEAJES; CAÑERIA DE INYECCION; REPARACION INYECTORES MANTENCION; REPARACION BOMBAS ELEVACION; FILTRO DE COMBUSTIBLE,0.9800,N,,
OQ-02982,CORREA BX-70,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024861_761757865.xml,24861,RETEN VASTAGO CILINDRO PUERTA; MEMBRANA VISOFLOW METATRON; MANGA 8.5 MM X MT; GUARDAMOTOR ABB 2.5-4 A MS116; JUNTA UNIDAD FINAL AR; KIT SER 1500H METATRON MB SIN KICK OFF,0.9000,N,,
OQ-03018,Cambio Bieletas,Cambio 2 cilindros de frenos Serv. Rev. tecnica,SERVIMEC SPA,MANTENCION Y REPARACION DE MAQUINARIA AGRICOLA Y VEHICULOS MOTORIZADOS,COMPRAS,DTE_033_000000007320_766149405.xml,7320,Cambio Bieletas - Cambio 2 cilindros de frenos Serv. Rev. tecnica,0.9000,N,,
OQ-03048,Reparación generador,,SANDRA PAULINA VALLADARES RIOS,REPARACION / MANTENCION MAQUINAS / EQUIPOS AGRICOLAS / FORESTAL,COMPRAS,DTE_033_000000000014_168720882.xml,14,Arreglo pata de carro - del Bramadero; Arreglo asiento tractor - del Bramadero,0.8800,N,,
OQ-03049,STIHL ACEITE CADENA BIODEGRADABLE 1LT,STIHL ACEITE CADENA BIODEGRADABLE 1LT,COMERCIAL COPIAPO LTDA,VENTA DE MAQUINARIAS Y REPUESTOS AGRICOLAS,COMPRAS,DTE_033_000000057926_797487708.xml,57926,STIHL CADENA 325 1 6 RSUPER - STIHL CADENA 325 1 6 RSUPER; STIHL ACEITE CADENA BIODEGRADABLE 1LT - STIHL ACEITE CADENA BIODEGRADABLE 1LT; STIHL FERRETERIA LIMA PLANA 6 PULG - STIHL FERRETERIA LIMA PLANA 6 PULG; STIHL ACEITE MEZCLA STIHL 1LTS - STIHL ACEITE MEZCLA STIHL 1LTS,0.8000,N,,
OQ-03062,REPARACIÓN NEUMÁTICO R12,MOTO,VULCANIZACIÓN NONTUELÁ SPA,VULCANIZACIÓN Y SERVICIOS DE MECÁNICA RÁPIDA - VENTA DE REPUESTOS- LUB,COMPRAS,DTE_033_000000000252_774580921.xml,252,REPARACIÓN NEUMÁTICO R16 - CARRO FORRAJERO; REPARACIÓN NEUMÁTICO R12 - MOTO,0.7500,N,,
OQ-03086,CADENA R SUPER 3 8 1 6 ESLABON,CADENA R SUPER 3 8 1 6 ESLABON,INVERSIONES DEL RANCO LIMITADA,VENTA REPARACION Y ARRIENDO DE MAQUINARIA AGRICOLA Y FORESTAL,COMPRAS,DTE_033_000000006459_767828098.xml,6459,CADENA R SUPER 3 8 1 6 ESLABON - CADENA R SUPER 3 8 1 6 ESLABON,0.9500,N,,
OQ-03089,CADENA R SUPER 3 8 1 6 ESLABON,CADENA R SUPER 3 8 1 6 ESLABON,INVERSIONES DEL RANCO SPA,VENTA REPARACION Y ARRIENDO DE MAQUINARIA AGRICOLA Y FORESTAL,COMPRAS,DTE_033_000000007553_767828098.xml,7553,TUERCA 360-380-460-660 FS85 M5 - TUERCA 360-380-460-660 FS85 M5; TORN MS360-380-460 15 M5X12 - TORN MS360-380-460 15 M5X12; TOR MS360-46-66 FS160 15 M5X20 - TOR MS360-46-66 FS160 15 M5X20; LIMA 5 5 MM 7 32 - LIMA 5 5 MM 7 32; CADENA R SUPER 3 8 1 6 ESLABON - CADENA R SUPER 3 8 1 6 ESLABON,0.9400,N,,
OQ-03095,SOLUTION 60 LTS,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024226_761757865.xml,24226,,0.9500,N,,
OQ-03112,STIHL CUCHILLO 2 PUNTAS FS 160 220,STIHL CUCHILLO 2 PUNTAS FS 160 220,INVERSIONES DEL RANCO SPA,VENTA REPARACION Y ARRIENDO DE MAQUINARIA AGRICOLA Y FORESTAL,COMPRAS,DTE_033_000000007613_767828098.xml,7613,STIHL CUCHILLO 2 PUNTAS FS 160 220 - STIHL CUCHILLO 2 PUNTAS FS 160 220,0.8800,N,,
OQ-03113,STIHL CADENA 325 1 6 RSUPER,STIHL CADENA 325 1 6 RSUPER,COMERCIAL COPIAPO LTDA,VENTA DE MAQUINARIAS Y REPUESTOS AGRICOLAS,COMPRAS,DTE_033_000000057926_797487708.xml,57926,STIHL CADENA 325 1 6 RSUPER - STIHL CADENA 325 1 6 RSUPER; STIHL ACEITE CADENA BIODEGRADABLE 1LT - STIHL ACEITE CADENA BIODEGRADABLE 1LT; STIHL FERRETERIA LIMA PLANA 6 PULG - STIHL FERRETERIA LIMA PLANA 6 PULG; STIHL ACEITE MEZCLA STIHL 1LTS - STIHL ACEITE MEZCLA STIHL 1LTS,0.8900,N,,
OQ-03114,REPARACIÓN NEUMÁTICO R14,CARRO ARRASTRE,VULCANIZACIÓN NONTUELÁ SPA,VULCANIZACIÓN Y SERVICIOS DE MECÁNICA RÁPIDA - VENTA DE REPUESTOS- LUB,COMPRAS,DTE_033_000000000265_774580921.xml,265,REPARACIÓN NEUMÁTICO - 15.5 CARRO FORRAJERO; REPARACIÓN NEUMÁTICO R14 - CARRO ARRASTRE,0.8200,N,,
OQ-03243,JUEGO DE SERVICIO KIT BOMBA LECHE 1.5 KW,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024853_761757865.xml,24853,JUEGO MIRILLAS COLECTOR 300 CC; JUEGO PEZONERAS COLECTOR 300; JUEGO DE SERVICIO-JUEGO DE ORDENO(C) VAR CLASSIC 300 W/O; MANGA DE LECHE 16 MM./MT; MANGA DE LECHE 12 MM.X MT; MANGA DOBLE VACIO TRANSP./MT.,0.9500,N,,
OQ-03247,MANGA ESPIRAL 40 MM. (MT),,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000025784_761757865.xml,25784,,0.9000,N,,
OQ-03266,COPLA GOMA 50 MM.,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024759_761757865.xml,24759,"CODO GOMA 50*40*12; COPLA DE GOMA 40 MM.; CURVA DE GOMA 50 MM; ORING RACOR SMS 50,8 MM; ORING RACOR 70 MM; JUEGO DE SERVICIO-TRANSPORTE DE LECHE(C) VAR M.RECEIVER FLOAT SWITCH",0.9500,N,,
OQ-03270,COPLA DE GOMA 40 MM.,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024759_761757865.xml,24759,"CODO GOMA 50*40*12; COPLA GOMA 50 MM.; CURVA DE GOMA 50 MM; ORING RACOR SMS 50,8 MM; ORING RACOR 70 MM; JUEGO DE SERVICIO-TRANSPORTE DE LECHE(C) VAR M.RECEIVER FLOAT SWITCH",0.9500,N,,
OQ-03473,ACEITE HYDRA 32 LUBRAX 19 LTS -____,____,FEROSOR AGRICOLA S.A.,COMERCIALIZADORA DE INSUMOS AGRICOLAS,COMPRAS,DTE_033_000001556074_967895202.xml,1556074,ACEITE HYDRA 32 LUBRAX 19 LTS -____ - ____,0.9000,N,,
OQ-03492,Item,REFRIG 2.5G COOL-GARD II PREMIX ** Oferta **,SALINAS Y FABRES S.A.,"VENTA DE MAQUINARIAS, VEHÍCULOS, REPUESTOS, SERVICIO TÉCNICO.",COMPRAS,DTE_033_000005110656_915020003.xml,5110656,"Item - 968042 JD Plus 50 II 15W40 18,9L ** Oferta **; Item - REFRIG 2.5G COOL-GARD II PREMIX ** Oferta **; Item - FILTRO ACEITE MOTOR ** Oferta **; Item - FILTRO DE COMBUSTIBLE ** Oferta **; Item - FILTRO AIRE MOTOR ESTACIONARIO; Item - FILTRO DE AIRE ** Oferta **",0.7500,N,,
